userId,movieId,rating
351,7361,3.5
351,59784,3.5
352,47,5.0
352,260,4.0
352,296,5.0
352,318,5.0
352,329,4.0
352,356,5.0
352,527,5.0
352,590,5.0
352,593,4.0
352,924,4.0
352,1080,5.0
352,1196,4.0
352,1198,4.0
352,1214,5.0
352,1527,3.5
352,1608,4.0
352,1682,3.0
352,1690,4.5
352,1704,3.5
352,1923,3.0
352,2006,3.0
352,2028,4.5
352,2571,4.5
352,2628,3.5
352,2683,1.5
352,2762,4.0
352,2959,5.0
352,3147,5.0
352,3578,4.0
352,3977,2.5
352,4034,4.5
352,4226,5.0
352,4306,3.0
352,4973,3.0
352,6539,4.0
352,7153,5.0
352,32587,3.0
352,33493,4.0
352,34048,4.0
352,38061,3.5
352,41566,3.0
352,44191,4.0
352,51540,4.5
352,54286,3.0
352,61323,3.0
352,71535,5.0
352,91529,4.0
352,103253,3.0
352,106696,2.0
352,108190,2.5
352,109487,5.0
353,1,5.0
353,6,4.0
353,32,5.0
353,34,5.0
353,39,1.0
353,47,5.0
353,69,3.0
353,70,4.0
353,110,3.0
353,153,3.0
353,165,5.0
353,185,4.0
353,186,5.0
353,292,4.0
353,296,5.0
353,316,3.0
353,318,5.0
353,333,5.0
353,349,4.0
353,353,3.0
353,364,4.0
353,380,3.0
353,434,3.0
353,435,2.0
353,442,2.0
353,454,4.0
353,588,3.0
353,590,4.0
353,592,4.0
353,593,5.0
354,32,4.0
354,34,3.5
354,47,4.0
354,70,4.5
354,150,4.0
354,165,4.0
354,185,3.5
354,260,4.0
354,296,4.5
354,318,4.5
354,353,3.5
354,356,4.5
354,380,4.0
354,454,3.5
354,466,3.0
354,480,4.0
354,527,4.0
354,586,3.0
354,588,3.5
354,589,4.5
354,592,4.0
354,593,4.0
354,597,3.5
354,750,3.0
354,780,3.5
354,858,4.0
354,924,3.5
354,1036,4.0
354,1097,4.0
354,1196,4.0
354,1204,4.0
354,1210,4.0
354,1214,4.0
354,1225,4.5
354,1240,4.0
354,1270,4.0
354,1333,4.0
354,1393,3.5
354,1527,4.0
354,1573,4.0
354,1584,4.0
354,1608,3.5
354,1682,4.5
354,1704,4.0
354,1722,3.5
354,1923,4.0
354,1961,4.0
354,2003,4.0
354,2006,3.5
354,2028,3.5
354,2105,3.5
354,2115,3.5
354,2268,3.5
354,2321,4.0
354,2571,4.0
354,2628,3.5
354,2762,3.5
354,2959,4.5
354,3147,3.5
354,3578,3.5
354,3623,2.0
354,3826,3.5
354,3949,4.0
354,3977,3.0
354,3996,4.0
354,4306,4.0
354,4447,3.5
354,4963,3.5
354,4973,4.5
354,4995,4.0
354,5349,4.0
354,5378,3.0
354,5418,4.0
354,5445,3.5
354,5903,4.0
354,6365,1.0
354,6373,3.0
354,6874,4.5
354,7361,4.0
354,7438,4.0
354,7458,3.0
354,33166,4.5
354,33493,4.0
354,44191,3.5
354,56174,3.0
355,316,4.0
355,480,3.0
355,1198,5.0
355,2628,5.0
356,104,3.0
356,316,4.0
356,318,4.5
356,349,3.5
356,356,4.0
356,380,3.0
356,454,3.0
356,1036,3.0
356,1080,5.0
356,1136,4.0
356,1198,4.0
356,1220,5.0
356,1246,5.0
356,1247,5.0
356,1259,3.5
356,1270,5.0
356,1307,4.5
356,1527,5.0
356,1573,4.0
356,1584,3.0
356,1682,3.0
356,1704,4.5
356,1777,4.5
356,1784,4.0
356,1923,3.5
356,2005,4.0
356,2028,4.0
356,2115,3.5
356,2248,4.5
356,2321,3.5
356,2395,3.5
356,2571,4.0
356,2657,5.0
356,2671,3.0
356,2762,4.0
356,2804,4.0
356,2959,5.0
356,3147,4.0
356,3160,4.0
356,3253,4.5
356,3578,4.0
356,3623,3.0
356,3897,5.0
356,3949,5.0
356,3977,2.5
356,3996,3.5
356,4034,4.0
356,4226,5.0
356,4973,5.0
356,4979,4.0
356,4995,3.5
356,5349,3.5
356,5418,3.5
356,5445,3.5
356,6365,4.0
356,6539,3.0
356,7153,3.5
356,7361,5.0
356,7438,3.5
356,32587,3.5
356,33166,3.5
356,38061,5.0
356,44191,3.5
356,44195,5.0
356,56367,3.5
356,61323,5.0
357,1,5.0
357,34,4.0
357,39,4.5
357,110,4.0
357,150,3.5
357,153,2.5
357,260,4.0
357,296,4.5
357,300,3.0
357,318,4.0
357,356,3.5
357,364,3.5
357,410,3.5
357,480,4.0
357,527,5.0
357,586,4.0
357,587,3.5
357,588,4.5
357,589,3.5
357,590,3.5
357,592,3.0
357,593,4.5
357,597,4.0
357,608,4.0
357,780,4.0
357,858,5.0
357,914,4.0
357,953,5.0
357,1028,4.5
357,1060,4.0
357,1073,3.5
357,1080,5.0
357,1097,3.5
357,1136,4.5
357,1196,4.5
357,1198,4.0
357,1210,4.0
357,1220,3.0
357,1225,5.0
357,1246,5.0
357,1247,4.5
357,1259,4.0
357,1269,4.5
357,1270,4.0
357,1307,4.5
357,1333,3.5
357,1393,4.5
357,1584,3.0
357,1682,3.5
357,1704,5.0
357,1777,3.0
357,1784,3.5
357,1923,4.0
357,1961,4.5
357,2005,4.5
357,2028,4.5
357,2081,5.0
357,2115,4.0
357,2160,5.0
357,2248,5.0
357,2355,3.0
357,2396,3.0
357,2628,3.0
357,2657,3.0
357,2683,3.0
357,2762,5.0
357,2804,5.0
357,2959,4.5
357,3114,5.0
357,3147,4.0
357,3578,4.5
357,3897,5.0
357,3916,3.5
357,4034,3.5
357,4306,4.0
357,4447,4.0
357,4896,3.5
357,4963,4.5
357,4979,3.5
357,4995,4.0
357,5445,4.0
357,5903,4.0
357,7153,3.5
357,7361,5.0
357,44195,3.0
357,45517,3.5
357,51540,4.0
357,56174,4.0
357,56367,4.5
357,91529,4.5
358,2396,4.0
358,7361,4.0
359,1,4.0
359,34,2.5
359,150,3.5
359,296,4.0
359,480,4.0
359,527,4.5
359,587,4.0
359,589,3.0
359,590,4.0
359,593,4.5
359,736,3.0
359,780,3.5
359,1073,4.0
359,1097,4.0
359,1198,3.0
359,1225,5.0
359,1240,2.5
359,1246,5.0
359,1270,3.0
359,1682,3.0
359,1704,4.5
359,1961,4.0
359,2396,3.0
359,2571,2.5
359,3499,3.5
359,3623,2.5
359,4034,4.0
359,4306,5.0
359,4995,5.0
359,54286,2.5
360,1584,4.0
360,1608,5.0
360,1617,5.0
361,70,2.0
361,150,3.0
361,260,2.0
361,318,3.0
361,356,3.5
361,466,3.5
361,527,2.5
361,589,3.5
361,593,2.5
361,780,3.5
361,858,2.5
361,1210,2.0
361,1214,3.0
361,1393,3.5
361,1923,3.5
361,2529,2.0
361,3916,5.0
361,3977,3.5
361,4963,4.5
361,4979,1.5
361,5418,4.0
361,6365,3.0
361,6373,3.0
361,6539,3.5
361,7458,4.0
361,32587,2.0
362,6,4.0
362,47,4.5
362,70,4.0
362,110,4.0
362,260,4.5
362,296,5.0
362,318,4.5
362,356,4.5
362,589,4.0
362,592,4.5
362,593,5.0
362,608,5.0
362,858,5.0
362,924,5.0
362,1196,4.5
362,1266,4.5
362,1617,4.0
362,1682,4.0
362,2571,4.5
362,2628,4.0
362,2959,4.5
362,3147,4.0
362,3578,4.0
362,4306,4.0
362,4995,3.5
362,5349,4.0
362,6365,4.0
362,6539,4.0
362,6874,4.5
362,7153,5.0
362,7438,4.5
362,51540,4.5
362,60684,4.0
362,91529,4.0
363,260,2.0
363,296,5.0
363,318,4.0
363,1196,1.5
363,1198,4.0
363,1246,4.0
363,1704,5.0
363,1784,3.5
363,1961,3.0
363,2396,3.0
363,2571,2.5
363,7153,3.0
364,1,5.0
364,32,3.0
364,260,4.0
364,736,4.0
364,780,5.0
364,786,4.0
364,858,5.0
364,1073,5.0
364,1210,3.0
364,1356,4.0
365,104,3.5
365,260,3.0
365,318,4.5
365,333,3.0
365,356,4.5
365,593,0.5
365,1196,4.0
365,1259,4.0
365,1393,3.5
365,1527,2.0
365,1704,5.0
365,1777,3.0
365,1961,1.5
365,2005,3.0
365,2804,3.5
365,3147,4.0
365,3578,1.5
365,3996,1.0
365,4226,0.5
365,4306,1.5
365,4447,3.5
365,4896,2.5
365,4963,2.5
365,4973,1.0
365,4995,4.0
365,5349,3.0
365,5378,2.5
365,5418,2.5
365,5445,1.0
365,5481,3.0
365,6539,3.5
365,6874,2.5
365,7153,3.0
365,7438,3.5
365,33004,4.0
365,41566,3.0
365,50872,2.5
365,56174,3.5
365,56367,3.0
365,71535,3.5
365,76077,4.0
365,91529,2.5
365,108190,2.0
365,109487,3.0
366,110,4.0
366,589,4.0
366,1036,4.0
366,2028,4.0
366,2959,4.5
366,3578,4.5
366,3949,4.0
366,5481,2.0
366,6539,4.0
366,6874,4.0
366,7153,4.5
366,7438,4.0
366,32587,3.0
366,44191,3.5
366,91529,4.0
366,109487,5.0
367,1,5.0
367,34,3.0
367,39,4.0
367,150,4.0
367,260,5.0
367,318,5.0
367,356,5.0
367,527,3.0
367,587,4.0
367,593,5.0
367,858,5.0
367,953,5.0
367,1028,5.0
367,1097,5.0
367,1136,3.0
367,1196,4.0
367,1198,5.0
367,1246,5.0
367,1259,4.0
367,1270,4.0
367,1278,2.0
367,1307,3.0
367,1704,5.0
367,1777,4.0
367,1784,4.0
367,2078,5.0
367,2248,5.0
367,2321,2.0
367,2355,5.0
367,2396,4.0
367,2529,3.0
367,2671,5.0
367,2762,5.0
367,2804,5.0
367,3114,5.0
367,3157,5.0
367,3253,3.0
367,3534,3.0
367,3623,4.0
367,3624,4.0
367,3825,4.0
367,3916,5.0
367,3977,3.0
367,3987,4.0
367,4306,5.0
367,4447,5.0
368,3,3.0
368,6,4.0
368,47,4.0
368,70,3.0
368,110,4.0
368,165,2.0
368,185,2.0
368,227,2.0
368,260,4.0
368,292,4.0
368,296,5.0
368,316,2.0
368,349,4.0
368,353,2.0
368,356,4.0
368,380,3.0
368,434,3.0
368,454,4.0
368,466,3.0
368,480,4.0
368,527,5.0
368,587,3.0
368,589,3.0
368,592,3.0
368,593,4.0
368,608,4.0
368,736,3.0
368,780,2.0
368,786,3.0
368,858,5.0
368,904,3.0
368,908,3.0
368,924,3.0
368,1036,4.0
368,1196,3.0
368,1198,4.0
368,1210,4.0
368,1214,4.0
368,1220,3.0
368,1240,4.0
368,1250,3.0
368,1259,4.0
368,1377,2.0
368,1527,3.0
368,1573,3.0
368,1608,3.0
368,1617,4.0
368,1690,2.0
368,1722,3.0
368,1909,3.0
368,2006,2.0
368,2028,5.0
368,2105,2.0
368,2115,2.0
368,2126,2.0
368,2268,4.0
368,2302,3.0
368,2406,3.0
368,2529,3.0
368,2571,4.0
368,2640,3.0
368,2657,3.0
368,2762,4.0
368,2791,4.0
368,3147,4.0
368,3160,4.0
368,3256,3.0
368,3578,3.0
368,3623,2.0
368,3633,2.0
368,3638,2.0
369,47,3.5
369,150,3.0
369,165,3.5
369,185,3.5
369,260,3.5
369,353,3.0
369,466,3.0
369,520,4.0
369,1136,3.5
369,1196,4.0
369,1220,3.5
369,1225,2.5
369,1356,3.5
369,1584,3.0
369,1682,4.0
369,1923,3.5
369,1967,3.5
369,2126,3.0
369,2371,2.5
369,2571,4.5
369,2628,2.5
369,2959,4.5
369,3638,3.0
369,3949,3.0
369,4034,3.5
369,4226,4.5
369,4979,3.5
369,5418,3.5
369,6874,3.5
369,7361,4.0
369,44191,3.5
370,39,3.5
370,47,3.5
370,260,2.0
370,296,5.0
370,318,3.5
370,353,1.5
370,380,4.0
370,589,4.0
370,592,4.0
370,593,4.0
370,608,2.0
370,1080,4.0
370,1136,2.5
370,1196,2.5
370,1198,4.0
370,1210,2.0
370,1240,4.0
370,1259,3.5
370,1777,4.0
370,2003,3.5
370,2115,4.0
370,2396,3.5
370,2571,4.0
370,2628,1.5
370,2762,4.5
370,2959,4.5
370,3977,3.5
370,4226,3.5
370,4306,4.0
370,4973,4.5
370,5378,1.0
370,6365,3.5
370,6539,4.0
370,6874,4.0
370,7153,4.5
370,7361,4.0
370,7438,3.5
370,32587,4.0
370,38061,4.0
370,44191,4.0
370,44195,4.0
371,48,4.5
371,592,4.0
371,924,5.0
371,1377,3.5
371,2395,5.0
371,2571,5.0
371,4226,4.5
371,6365,5.0
371,7153,4.5
371,7361,5.0
372,1,3.0
372,6,5.0
372,32,4.0
372,34,4.0
372,39,3.0
372,47,5.0
372,48,2.0
372,70,3.0
372,110,4.0
372,150,3.0
372,165,4.0
372,235,2.0
372,260,4.0
372,296,4.0
372,300,5.0
372,316,5.0
372,318,5.0
372,353,2.0
372,356,3.0
372,364,4.0
372,380,5.0
372,527,5.0
372,588,4.0
372,589,4.0
372,590,3.0
372,592,3.0
372,593,4.0
372,608,5.0
372,736,4.0
372,858,5.0
372,904,4.0
372,924,2.0
372,953,4.0
372,1036,5.0
372,1060,4.0
372,1073,3.0
372,1080,2.0
372,1097,4.0
372,1136,3.0
372,1196,4.0
372,1198,5.0
372,1203,4.0
372,1204,5.0
372,1210,5.0
372,1214,5.0
372,1220,3.0
372,1240,3.0
372,1245,3.0
372,1246,3.0
372,1259,4.0
372,1270,5.0
372,1278,2.0
372,1307,4.0
372,1356,4.0
372,1393,3.0
372,1483,1.0
372,1584,4.0
372,1586,3.0
372,1608,3.0
373,1,3.0
373,6,5.0
373,32,4.0
373,34,4.0
373,47,5.0
373,110,4.0
373,150,2.0
373,153,3.0
373,185,3.0
373,186,1.0
373,235,4.0
373,292,3.0
373,296,5.0
373,300,3.0
373,318,5.0
373,353,3.0
373,356,4.0
373,364,5.0
373,410,3.0
373,434,3.0
373,435,1.0
373,455,2.0
373,466,1.0
373,480,4.0
373,520,1.0
373,527,5.0
373,586,3.0
373,587,3.0
373,589,3.0
373,590,4.0
373,592,3.0
373,593,5.0
373,736,3.0
374,110,5.0
374,150,3.0
374,153,4.0
374,165,3.0
374,185,3.0
374,296,5.0
374,316,3.0
374,318,4.0
374,329,3.0
374,349,3.0
374,356,4.0
374,380,5.0
374,434,3.0
374,480,4.0
374,588,3.0
374,590,3.0
374,592,3.0
374,780,4.0
374,1333,4.0
374,1356,5.0
375,32,5.0
375,318,5.0
375,356,4.5
375,597,3.0
375,1196,5.0
375,1586,3.5
375,1923,4.5
375,2628,1.5
375,2762,5.0
375,3256,5.0
375,3578,5.0
375,3996,4.5
375,4226,5.0
376,32,5.0
376,110,3.5
376,150,5.0
376,165,3.5
376,185,4.0
376,252,3.5
376,260,4.0
376,292,4.5
376,349,4.0
376,356,3.5
376,380,3.5
376,410,4.5
376,454,4.0
376,480,4.0
376,527,4.5
376,586,2.0
376,587,4.0
376,589,5.0
376,590,3.5
376,750,4.0
376,780,4.0
376,858,4.0
376,1097,3.5
376,1196,4.0
376,1198,4.0
376,1210,4.5
376,1214,5.0
376,1240,4.0
376,1270,4.5
376,1307,4.0
376,1356,4.0
376,1527,2.0
376,1584,4.5
376,2115,4.5
376,2571,3.5
376,2628,4.5
376,2683,2.0
376,2762,4.0
376,3256,4.5
376,3977,4.0
376,4226,5.0
376,4306,4.0
376,4896,4.5
376,4973,4.5
376,4995,4.5
376,5378,4.5
376,5418,5.0
376,5445,5.0
376,6365,3.5
376,7153,4.0
376,7361,2.5
376,54286,5.0
377,32,4.5
377,34,4.0
377,150,5.0
377,410,4.0
377,924,5.0
377,1203,5.0
377,1214,5.0
377,1225,4.0
377,1230,3.5
377,1269,4.5
377,2105,4.0
377,2683,4.0
377,2791,5.0
377,5481,3.5
378,1,4.5
378,318,4.5
378,364,4.5
378,527,4.5
378,593,4.5
378,858,3.0
378,1682,4.0
378,2959,3.5
378,3114,4.5
378,3949,3.5
378,4226,3.5
378,6539,4.0
378,7153,4.5
378,44191,4.0
378,54286,3.5
378,71535,2.0
378,91529,4.5
378,109487,4.5
379,34,5.0
379,47,3.0
379,110,5.0
379,150,5.0
379,153,3.0
379,165,2.0
379,185,4.0
379,292,4.0
379,296,2.0
379,316,3.0
379,318,3.0
379,349,4.0
379,356,5.0
379,364,3.0
379,380,4.0
379,434,3.0
379,454,4.0
379,480,4.0
379,527,3.0
379,587,3.0
379,589,4.0
379,590,5.0
379,592,3.0
379,597,3.0
380,1,5.0
380,6,5.0
380,32,5.0
380,34,4.0
380,47,5.0
380,48,3.0
380,70,5.0
380,104,3.0
380,110,4.0
380,153,3.0
380,165,5.0
380,185,3.0
380,260,5.0
380,296,5.0
380,316,5.0
380,318,3.0
380,329,3.0
380,353,5.0
380,356,5.0
380,364,5.0
380,380,5.0
380,410,3.0
380,434,3.0
380,442,5.0
380,466,4.0
380,480,5.0
380,586,4.0
380,587,3.0
380,588,5.0
380,589,5.0
380,592,3.0
380,593,5.0
380,608,4.0
380,631,4.0
380,736,3.0
380,737,2.0
380,750,5.0
380,780,4.0
380,786,3.0
380,858,4.0
380,924,4.0
380,953,4.0
380,1028,4.0
380,1036,5.0
380,1073,4.0
380,1080,5.0
380,1097,4.0
380,1136,5.0
380,1196,5.0
380,1198,5.0
380,1210,5.0
380,1214,5.0
380,1220,5.0
380,1240,5.0
380,1266,5.0
380,1270,5.0
380,1278,5.0
380,1333,4.0
380,1356,5.0
380,1359,4.0
380,1377,3.0
380,1527,4.0
380,1573,5.0
380,1617,5.0
380,1682,4.0
380,1690,3.0
380,1722,5.0
380,1777,3.0
380,1909,4.0
380,1967,5.0
380,2003,5.0
380,2005,3.5
380,2006,4.0
380,2028,5.0
380,2078,4.0
380,2081,4.0
380,2105,3.0
380,2115,5.0
380,2294,4.0
380,2321,4.0
380,2355,5.0
380,2394,5.0
380,2529,5.0
380,2571,4.5
380,2628,4.0
380,2640,4.0
380,2683,3.0
380,2762,5.0
380,2791,4.0
380,2804,4.0
380,2959,4.0
380,3114,5.0
380,3253,3.0
380,3499,5.0
380,3534,3.0
380,3578,4.0
380,3623,4.0
380,3624,3.0
380,3633,4.0
380,3638,4.0
380,3671,5.0
380,3916,5.0
380,3977,3.0
380,3996,3.0
380,4226,5.0
380,4306,5.0
380,4369,3.0
380,4890,2.0
380,4896,3.0
380,4963,3.0
380,5254,5.0
380,5349,4.0
380,5378,3.0
380,5418,4.0
380,5445,4.0
380,5903,5.0
380,6365,4.0
380,6373,4.0
380,6539,5.0
380,6541,4.0
380,6874,4.0
380,7153,5.0
380,7438,3.0
380,7458,3.0
380,7981,5.0
380,8783,3.0
380,32587,4.0
380,33004,4.0
380,33493,4.0
380,34048,3.0
380,34072,4.0
380,38061,5.0
380,41566,3.0
380,44191,4.0
380,45517,2.0
380,46530,3.0
380,54272,4.0
380,54286,3.5
380,56174,4.0
380,60684,3.0
380,71535,3.0
380,91529,4.0
380,91630,3.0
380,103253,3.0
380,108190,3.0
380,111362,5.0
380,152081,5.0
380,160438,3.0
381,1,3.5
381,32,3.5
381,34,3.5
381,47,2.0
381,48,3.0
381,104,3.5
381,150,3.5
381,185,3.0
381,260,3.5
381,292,3.0
381,316,3.5
381,318,3.5
381,333,4.5
381,356,4.0
381,364,4.0
381,380,3.5
381,455,3.5
381,480,4.0
381,586,1.0
381,587,4.0
381,588,4.0
381,589,2.5
381,597,4.0
381,608,3.5
381,736,3.5
381,780,4.0
381,1028,4.5
381,1036,2.0
381,1073,4.0
381,1080,4.0
381,1097,4.0
381,1136,4.0
381,1196,3.5
381,1198,4.0
381,1210,3.5
381,1240,2.5
381,1246,4.0
381,1259,3.5
381,1270,4.0
381,1307,3.5
381,1527,2.0
381,1584,3.5
381,1682,3.5
381,1704,4.5
381,1722,3.5
381,1777,4.5
381,1961,4.5
381,1967,5.0
381,2003,3.0
381,2005,4.5
381,2006,3.5
381,2078,3.0
381,2081,3.5
381,2105,3.0
381,2115,3.5
381,2294,3.0
381,2355,4.0
381,2394,4.0
381,2406,3.5
381,2571,5.0
381,2628,3.5
381,2671,4.0
381,2683,3.0
381,2762,5.0
381,2804,2.5
381,2959,5.0
381,3114,3.5
381,3157,2.5
381,3253,3.5
381,3256,4.0
381,3623,3.5
381,3624,4.0
381,3826,2.0
381,3916,4.0
381,3949,5.0
381,3977,3.5
381,3996,3.0
381,4226,4.5
381,4306,4.0
381,4447,3.0
381,4890,3.5
381,4896,4.0
381,4963,4.0
381,4973,5.0
381,4995,4.0
381,5349,3.5
381,5378,3.5
381,5418,5.0
381,5445,3.0
381,6365,4.0
381,6373,3.0
381,6539,3.5
381,6541,2.0
381,7153,4.0
381,7361,4.0
381,33004,2.0
381,33166,4.0
381,33493,3.5
381,34048,3.5
381,34072,3.5
381,41566,4.0
381,44191,4.5
381,44195,4.0
381,44199,4.0
381,45517,4.0
381,46530,3.5
381,50872,3.5
381,54272,3.0
381,54286,4.0
381,56174,4.0
381,56367,5.0
382,1,4.5
382,150,4.0
382,186,3.0
382,260,5.0
382,296,5.0
382,318,5.0
382,356,4.5
382,442,3.5
382,454,3.5
382,455,3.5
382,527,5.0
382,588,5.0
382,593,5.0
382,750,5.0
382,858,5.0
382,1196,5.0
382,1198,5.0
382,1204,5.0
382,1210,4.5
382,1214,5.0
382,1230,5.0
382,1307,4.5
382,1722,3.5
382,2028,4.5
382,2078,4.5
382,2294,4.5
382,2571,5.0
382,2628,3.5
382,2671,3.5
382,2959,5.0
382,3638,3.5
382,3826,3.5
382,4226,5.0
382,4447,3.5
382,4890,3.5
382,4896,4.5
382,5378,4.0
382,5481,3.0
382,6365,4.0
382,7153,5.0
382,7458,4.0
382,33493,4.5
382,33836,2.0
382,34048,4.5
382,41566,4.5
382,106696,3.5
383,150,4.0
383,1196,3.0
383,1246,5.0
383,1584,4.0
383,2396,5.0
383,2762,5.0
384,296,5.0
384,435,1.0
384,480,4.0
384,587,3.0
384,924,3.0
384,1036,4.0
384,1204,5.0
384,2268,4.0
384,2355,4.0
384,2683,4.0
384,2959,4.0
384,3996,5.0
384,4034,4.0
385,1,4.0
385,6,3.0
385,32,4.0
385,150,5.0
385,153,3.0
385,235,2.0
385,260,4.0
385,296,4.0
385,318,5.0
385,349,3.0
385,356,4.0
385,364,3.0
385,380,3.0
385,410,4.0
385,434,1.0
385,466,3.0
385,480,4.0
385,587,2.0
385,588,4.0
385,589,5.0
385,590,3.0
385,592,3.0
385,593,3.0
385,608,5.0
385,736,4.0
385,750,5.0
385,780,3.0
385,781,3.0
385,786,3.0
385,858,5.0
385,924,4.0
385,1028,3.0
385,1036,3.0
385,1073,4.0
385,1080,4.0
385,1097,3.0
385,1136,4.0
385,1196,5.0
385,1198,5.0
385,1204,5.0
385,1210,4.0
385,1220,4.0
385,1225,3.0
385,1240,4.0
385,1246,4.0
385,1270,4.0
385,1278,3.0
385,1307,3.0
385,1356,4.0
385,1377,3.0
385,1527,4.0
386,6,3.0
386,32,3.0
386,34,4.0
386,39,3.0
386,47,3.0
386,110,3.0
386,153,2.0
386,165,2.0
386,185,1.0
386,292,1.0
386,296,5.0
386,300,3.0
386,316,3.0
386,318,3.0
386,329,3.0
386,333,3.0
386,349,2.0
386,380,3.0
386,410,3.0
386,434,2.0
386,442,3.0
386,480,2.0
386,586,3.0
386,589,3.0
386,590,2.0
386,592,1.0
386,593,4.0
386,608,4.0
386,780,2.0
386,786,3.0
387,32,3.5
387,39,2.5
387,47,4.5
387,70,3.5
387,104,2.0
387,110,3.5
387,153,3.0
387,235,3.5
387,260,4.5
387,296,5.0
387,300,3.0
387,316,3.5
387,318,3.5
387,353,4.0
387,356,4.0
387,364,3.0
387,380,2.0
387,466,1.5
387,480,3.0
387,492,3.5
387,520,3.5
387,586,2.0
387,588,2.5
387,589,3.5
387,590,3.0
387,592,4.0
387,593,4.0
387,597,2.5
387,608,4.0
387,737,2.0
387,750,5.0
387,780,2.0
387,781,2.5
387,858,4.5
387,904,3.5
387,908,4.0
387,924,5.0
387,953,2.5
387,1021,0.5
387,1028,2.5
387,1036,3.0
387,1073,4.5
387,1080,4.5
387,1097,3.5
387,1136,4.5
387,1196,4.5
387,1198,4.0
387,1204,4.0
387,1210,4.0
387,1214,4.0
387,1220,3.5
387,1230,5.0
387,1240,4.0
387,1245,4.0
387,1247,4.5
387,1250,4.0
387,1266,3.0
387,1270,2.0
387,1278,3.0
387,1307,3.5
387,1333,3.5
387,1377,2.0
387,1393,3.5
387,1405,2.5
387,1483,3.5
387,1527,3.5
387,1617,4.5
387,1682,3.0
387,1690,3.0
387,1704,4.0
387,1722,2.5
387,1923,3.5
387,1967,4.0
387,2003,3.0
387,2005,2.5
387,2006,3.5
387,2081,2.0
387,2115,3.5
387,2160,4.5
387,2302,2.5
387,2321,3.5
387,2395,4.0
387,2396,4.0
387,2529,4.0
387,2571,4.0
387,2640,1.0
387,2642,1.5
387,2657,2.5
387,2683,3.0
387,2762,2.5
387,2791,3.5
387,2804,4.0
387,2959,4.5
387,3253,2.0
387,3499,3.5
387,3578,3.0
387,3633,3.5
387,3638,3.0
387,3671,4.0
387,3826,1.5
387,3897,3.5
387,3949,4.0
387,3996,4.5
387,4034,3.0
387,4226,4.5
387,4447,2.5
387,4896,3.0
387,4963,3.5
387,4973,4.0
387,4979,3.5
387,4995,3.0
387,5026,3.5
387,5445,3.0
387,5481,2.0
387,6539,3.5
387,6874,4.0
387,7438,4.0
387,7981,4.0
387,8783,3.0
387,32587,4.0
387,41566,3.0
387,44191,4.5
387,51540,3.0
387,54272,3.5
387,56367,4.0
388,631,1.0
388,1203,1.0
388,4306,5.0
389,1,5.0
389,6,5.0
389,32,4.0
389,104,4.0
389,260,5.0
389,736,5.0
389,780,5.0
389,786,3.0
389,1356,5.0
390,110,4.0
390,235,4.0
390,527,4.5
390,590,3.5
390,1097,1.5
390,1784,4.5
390,2571,4.5
390,2959,5.0
390,4226,4.5
390,4973,5.0
390,5903,4.0
390,7361,5.0
390,61323,3.0
391,1,3.0
391,6,4.0
391,32,4.0
391,34,3.0
391,47,3.0
391,70,1.0
391,110,5.0
391,150,4.0
391,165,2.0
391,260,5.0
391,296,5.0
391,300,4.0
391,318,5.0
391,329,2.0
391,349,3.0
391,353,4.0
391,356,5.0
391,380,2.0
391,442,1.0
391,454,3.0
391,480,2.0
391,492,4.0
391,527,5.0
391,587,3.0
391,589,4.0
391,592,4.0
391,593,3.0
391,608,5.0
391,750,5.0
391,780,1.0
391,858,5.0
391,904,5.0
391,908,5.0
391,924,5.0
391,953,5.0
391,1028,5.0
391,1036,5.0
391,1060,5.0
391,1080,4.0
391,1097,5.0
391,1136,5.0
391,1196,5.0
391,1204,5.0
391,1210,4.0
391,1214,4.0
391,1220,5.0
391,1225,5.0
391,1230,4.0
391,1240,4.0
391,1245,5.0
391,1246,4.0
391,1247,4.0
391,1259,4.0
391,1266,2.0
391,1270,4.0
391,1307,4.0
391,1333,4.0
391,1393,2.0
391,1527,2.0
391,1573,1.0
391,1617,4.0
391,1682,4.0
391,1704,3.0
391,1722,3.0
391,1923,4.0
391,1961,4.0
391,2003,4.0
391,2028,2.0
391,2078,5.0
391,2115,2.0
391,2248,4.0
391,2395,4.0
391,2396,4.0
391,2571,5.0
391,2628,1.0
391,2640,4.0
391,2671,2.0
391,2683,5.0
391,2762,2.0
391,2791,3.0
391,2959,4.0
391,3160,5.0
391,3256,3.0
391,3578,1.0
391,3623,1.0
391,3638,2.0
391,3897,4.0
391,3949,5.0
391,3996,5.0
391,4034,2.0
391,4226,5.0
391,4306,4.0
391,4973,5.0
391,4979,2.0
391,4995,4.0
391,5026,3.0
391,5254,1.0
391,5349,3.0
391,5418,4.0
392,1198,5.0
392,2628,2.0
392,2683,5.0
392,2770,3.0
392,3534,2.0
393,110,4.0
393,589,0.5
393,750,5.0
393,1198,5.0
393,1214,3.0
393,1240,0.5
393,1682,4.0
393,2571,5.0
393,2959,5.0
393,3578,4.0
393,3623,3.0
393,3826,3.0
393,3996,3.5
393,4226,5.0
393,4963,5.0
393,4995,4.0
393,5349,5.0
393,5418,5.0
393,5445,0.5
393,6365,5.0
393,6539,5.0
393,6874,5.0
393,7153,5.0
393,7438,5.0
393,32587,0.5
393,44191,4.0
